beach_id,marina_id,udaljenost_km
803,node/2101121058,4.49
803,node/5552020382,4.25
804,node/1446296896,4.2
804,node/2101121058,3.53
804,node/3467916296,9.86
804,node/5552020382,3.28
805,node/1446296896,3.36
805,node/2101121058,4.0
805,node/3467916296,2.66
805,node/5552020382,4.24
806,node/1446296896,3.5
806,node/2101121058,2.84
806,node/3467916296,9.15
806,node/5552020382,2.6
807,node/1446296896,9.54
807,node/3467916296,3.91
808,node/1446296896,0.97
808,node/2101121058,1.0
808,node/3467916296,6.06
808,node/5552020382,1.07
809,node/1446296896,3.91
809,node/2101121058,4.57
809,node/3467916296,1.94
809,node/5552020382,4.82
810,node/2391984672,6.27
810,node/3294158123,6.01
810,node/3467916296,8.99
811,node/1378962758,9.6
811,node/1446296896,5.21
811,node/2101121058,4.54
811,node/5552020382,4.3
812,node/1446296896,4.45
812,node/2101121058,5.07
812,node/3467916296,2.73
812,node/5552020382,5.27
813,node/7044842384,8.48
814,node/7044842384,7.57
815,node/7044842384,5.43
816,node/1920951574,2.72
816,node/2625350964,3.02
816,node/2669795557,0.07
816,node/3878797781,8.68
816,node/10051973555,5.0
817,node/1920951574,3.61
817,node/2625350964,4.55
817,node/2669795557,2.23
817,node/10051973555,3.11
818,node/1920951574,3.53
818,node/2625350964,3.89
818,node/2669795557,1.67
818,node/10051973555,3.77
819,node/1920951574,3.58
819,node/2625350964,4.48
819,node/2669795557,2.15
819,node/10051973555,3.18
820,node/1920951574,3.33
820,node/2625350964,4.99
820,node/2669795557,2.44
820,node/10051973555,2.68
821,node/10051973555,7.73
822,node/1920951574,3.94
822,node/2625350964,5.49
822,node/2669795557,3.1
822,node/10051973555,2.2
823,node/1920951574,5.45
823,node/2625350964,6.21
823,node/2669795557,4.32
823,node/10051973555,2.39
824,node/1920951574,5.79
824,node/2625350964,1.07
824,node/2669795557,3.6
824,node/3878797781,7.64
824,node/10051973555,8.52
825,node/1920951574,6.29
825,node/2625350964,1.39
825,node/2669795557,4.08
825,node/3878797781,7.75
825,node/10051973555,8.97
826,node/1920951574,5.52
826,node/2625350964,0.43
826,node/2669795557,3.14
826,node/3878797781,8.11
826,node/10051973555,7.97
828,node/7044842384,6.41
829,node/7044842384,5.5
831,node/1920951574,3.7
831,node/2625350964,6.57
831,node/2669795557,3.86
831,node/10051973555,1.26
832,node/1378962758,4.61
833,node/765806299,0.15
833,node/1920951551,6.41
833,node/9948261398,4.52
834,node/765806299,2.01
834,node/1920951551,6.11
834,node/9948261398,5.65
835,node/765806299,6.21
835,node/1920951551,0.38
835,node/9948261398,4.02
836,node/765806299,5.97
836,node/1920951551,4.29
836,node/9948261398,1.61
837,node/1378962758,9.26
837,node/1446296896,5.7
837,node/2101121058,5.05
837,node/5552020382,4.8
838,node/1378962758,8.96
838,node/1446296896,5.93
838,node/2101121058,5.27
838,node/5552020382,5.02
839,node/3467916296,5.56
840,node/3467916296,6.61
841,node/10051973555,8.3
842,node/1378962758,4.41
843,node/1378962758,4.66
846,node/2050534252,4.34
847,node/1844648999,9.97
847,node/2050534252,1.74
849,node/1844648999,9.69
849,node/2050534252,0.16
850,node/2050534252,8.23
853,node/11951606369,1.74
854,node/1446296896,6.83
854,node/2101121058,7.5
854,node/3467916296,1.26
854,node/5552020382,7.74
855,node/1920951574,0.85
855,node/2625350964,5.48
855,node/2669795557,2.57
855,node/3878797781,8.9
855,node/10051973555,4.04
856,node/1920951574,0.28
856,node/2625350964,5.53
856,node/2669795557,2.74
856,node/3878797781,8.36
856,node/10051973555,4.6
857,node/1920951574,1.37
857,node/2625350964,6.07
857,node/2669795557,3.76
857,node/3878797781,7.01
857,node/10051973555,6.15
860,node/1844648999,3.56
860,node/5923733880,2.57
861,node/1844648999,5.74
861,node/5923733880,0.14
862,node/1378962758,2.94
863,node/11951606369,5.01
864,node/11951606369,1.71
865,node/1844648999,0.1
865,node/2050534252,9.75
865,node/5923733880,5.64
867,node/2391984672,1.51
867,node/3294158123,2.44
867,node/5923733880,9.73
868,node/2391984672,0.99
868,node/3294158123,0.06
869,node/2391984672,0.75
869,node/3294158123,1.72
870,node/11951606369,3.55
871,node/11951606369,6.33
875,node/1378962758,4.78
876,node/11951606369,9.68
877,node/1844648999,2.67
877,node/5923733880,4.89
878,node/2391984672,8.47
878,node/3294158123,8.56
878,node/3467916296,8.92
879,node/2391984672,6.29
879,node/3294158123,6.95
880,node/1920951574,8.27
880,node/3878797781,6.46
881,node/1920951574,9.53
881,node/3878797781,5.98
883,node/1920951574,5.86
883,node/2625350964,8.19
883,node/2669795557,5.79
883,node/10051973555,1.02
